gene,log2FC_Er,pval_Er,log2FC_Fe,pval_Fe,padj_Er,padj_Fe,Significance,neg_log10_padj
C1orf106,-0.37932194758048343,0.029413610989406598,0.1924342548905582,0.19918383593260375,0.08105694515537844,0.4667613528772995,Not Significant,1.0912097678181358
C1orf109,0.08166729618495855,0.15354627334530788,0.12469761570452771,0.04692477117889634,0.28176596162192047,0.3248847789841273,Not Significant,0.5501114724496514
C1orf110,-0.7105758496683826,0.007026898304947867,-0.10994586800910276,0.5576348281419543,0.02755616852433458,0.7465881711965702,Downregulated,1.5597811679115876
C1orf111,0.10873478599748047,0.2014681344874278,0.12962294869788227,0.13813881392031716,0.3454117153894877,0.40172883678672466,Not Significant,0.461662936476948
C1orf112,-0.7746773395821072,0.0005528611093199425,-0.11616167220635287,0.3563311038353056,0.0043964476910703255,0.5871437737970936,Downregulated,2.3568980897103997
C1orf115,0.5249534426839949,0.01140712546527673,0.06586804270056937,0.6676030603100276,0.03950697306569047,0.8291206608997355,Upregulated,1.4033262436981164
C1orf116,-0.20236941406829537,0.007239977711960052,-0.12262599248411411,0.05222803248407471,0.028121795270044134,0.3248847789841273,Not Significant,1.550956957799217
C1orf122,0.7569462032110521,0.0020845869403546395,0.41095362403467633,0.030995299052655054,0.011374431724071108,0.32157042162367505,Upregulated,1.9440702918370176
C1orf123,0.007451881537097253,0.9244892179641929,-0.02738965109733651,0.728859732997563,0.9738203366405602,0.8721520782810224,Not Significant,0.011521160167457366
C1orf127,0.02843227802152555,0.3666277535885371,0.04281358796583269,0.19193403312460297,0.501467365624764,0.4587055358485546,Not Significant,0.29975732463807275
C1orf131,-0.12515656532993358,0.48511350960750177,-0.24050528894265494,0.20286561276929918,0.6124448702396277,0.46985083671653566,Not Significant,0.21293299860145576
C1orf140,0.02448620501494136,0.4254457945706438,-8.566172877191518e-05,0.9977108181612606,0.558533638082386,0.9999999999999998,Not Significant,0.2529506660691608
C1orf141,0.050846598220344943,0.3765363246557694,0.03975203503114782,0.4835871735947461,0.5117670638295327,0.6866115554531246,Not Significant,0.290927667759825
C1orf145,0.1697268702818312,0.3443056425265459,0.1469305331710212,0.4084700739957088,0.47866754346385865,0.6290773094041959,Not Significant,0.31996601929562296
C1orf159,-0.7315982568659622,0.00020359207728968203,0.0815771717491457,0.4067694415991117,0.002258707794176475,0.6279476304125885,Downregulated,2.646139949506834
C1orf162,-0.03211828622299966,0.8260305833664893,-0.08433435739552161,0.5686684466179648,0.9003634904513164,0.7552240697533094,Not Significant,0.04558212386365705
C1orf167,-0.003567437505262495,0.8707004588223353,0.04244225506527017,0.08979060429820736,0.9356704695570218,0.351266313059619,Not Significant,0.02887707695774887
C1orf168,-0.011000132033654603,0.6652695706741123,-0.02831712851280396,0.2861156562984691,0.7684788477308476,0.5218443711307339,Not Significant,0.1143680818925346
C1orf174,-0.04277891943416009,0.6449566822224124,0.04980032184433908,0.5928985718979525,0.7517370454912008,0.7729015896547553,Not Significant,0.12393404725825746
C1orf177,-0.023381886615218093,0.5357945914333379,-0.04022878754729268,0.3017385646199673,0.6600002072545629,0.5373185032517964,Not Significant,0.18045592808010272
C1orf189,-0.06343053506765953,0.6611378831856602,-0.19016967960434486,0.21631922141666587,0.765039344771968,0.4862114090227054,Not Significant,0.11631622918891112
C1orf198,0.5072731068741494,0.0006699407883546462,0.26242389239653935,0.015899043397215172,0.004989094877445635,0.3096511062163426,Upregulated,2.3019782370190667
C1orf204,0.39142507021070816,0.018656893690692084,0.04087835601592433,0.749788533201117,0.05703402734460274,0.8862943367316248,Not Significant,1.2438659604895346
C1orf21,0.04699987807245055,0.010114134819131532,-1.1564650387443642e-17,0.9999999999999993,0.03617552983793865,0.9999999999999998,Not Significant,1.4415850993517598
C1orf210,-0.019968782642326936,0.6582733822611753,-0.045802592694602476,0.3271105216326542,0.7628347057946459,0.5602970069920628,Not Significant,0.11756955659059563
C1orf216,0.07297969659145224,0.4017464878980648,0.08230393351120775,0.34822084714451185,0.5369341076840047,0.5786380433459765,Not Significant,0.2700790074570128
C1orf220,0.05841854205158624,0.6914975248092619,0.05742186366143292,0.6964291411984258,0.7908140892116176,0.8490660573602992,Not Significant,0.10192560186171329
C1orf226,0.6020352767165744,6.212876938820939e-05,0.21199878272052555,0.013169957426722764,0.0010622833327044454,0.30568340270908545,Upregulated,2.9737596325778357
C1orf228,0.08751954548058781,0.18357215161820434,-0.05799887311697764,0.35774326714338717,0.32197302005149186,0.5885344179272433,Not Significant,0.4921805187814131
C1orf229,-0.04767979031280989,0.32396892697626395,-0.004842629472123088,0.9166691308261214,0.45748854805403555,0.9979095531700352,Not Significant,0.3396197728088727
C1orf233,-0.0016897749893305108,0.9907763730558905,0.022810453411588983,0.876122586639095,0.9999999999999998,0.9733512792096852,Not Significant,9.643274665532873e-17
C1orf27,-0.07811017078041073,0.746455440907162,-0.648907105510554,0.0306414311720584,0.8366631948885889,0.32157042162367505,Not Significant,0.07744933536275561
C1orf35,0.1850447427163183,0.24584810117762043,0.18017447875465337,0.2571210208881039,0.3963916820181208,0.5026401889255694,Not Significant,0.4018754674348267
C1orf43,0.181269548315584,0.005915021712827683,0.10515794954090082,0.05215510119384561,0.024229730599690552,0.3248847789841273,Not Significant,1.615651414575587
C1orf50,0.15813869165668182,0.3143562565143448,0.02379600851220317,0.8742106321484562,0.44740299833844577,0.9719355943100884,Not Significant,0.3493011097398841
C1orf52,0.4006159315458419,0.0033504678932531388,0.11380417347209267,0.23086641008707692,0.01601674275159433,0.5020864019610746,Not Significant,1.795425799664999
C1orf53,0.09775327515812746,0.3819744430980743,0.33551155857488185,0.017744918273072983,0.5173513451024718,0.3120716877062547,Not Significant,0.28621441741906256
C1orf54,0.07990821202142305,0.6204857464202316,-0.2548432939703814,0.1471265271058994,0.7316250372264103,0.4118999635420304,Not Significant,0.13571144078007077
C1orf56,0.7300737122123857,0.0005427986703564032,0.33114784902083605,0.023024947960629278,0.004334781148280541,0.3156497997651488,Upregulated,2.3630328240224627
C1orf74,0.14771607335785789,0.12281130016006993,0.1793969628382458,0.07207186569553323,0.23802253681547939,0.3367831650250107,Not Significant,0.6233819204593504
C1orf95,0.007842631589923888,0.266569703380069,-1.9297346328256578e-18,0.9999999999999998,0.3963916820181208,0.9999999999999998,Not Significant,0.4018754674348267
C20orf141,-0.39350772591647115,0.11596983919541702,-0.44998402183354613,0.0804936775489107,0.22785351368398082,0.3411224982891255,Not Significant,0.642344269860562
C20orf144,-7.171420797827399e-06,0.9999474635098453,-0.09049355254114491,0.41973569312189235,0.9999999999999998,0.6360896368547031,Not Significant,9.643274665532873e-17
C20orf194,0.13553338110733051,0.03534320056547887,0.029163026025491,0.5817418952915441,0.09326607103485912,0.7655269634421428,Not Significant,1.0302763181210366
C20orf195,-0.324197528061769,0.03814707028310256,-0.2867326884149973,0.05770936274657344,0.09881177106329782,0.32630573146377545,Not Significant,1.0051913165122557
C20orf196,-0.3925095053667174,0.025732817596516154,0.015894574580785956,0.908921366184994,0.07317966109709177,0.9932393588444749,Not Significant,1.1356096061093697
C20orf202,0.03803323371083937,0.6224408402069127,0.03782850214927044,0.6242757869882729,0.7333446899886906,0.7967163342771214,Not Significant,0.13469184831395906
C20orf24,-0.41483023073236003,0.001736681642367109,0.16923470081019573,0.07161084427225349,0.009947982223267907,0.33667396958995355,Not Significant,2.0022649994720205
C20orf27,-0.7597504456400006,0.0014201268466599852,0.2579051382123274,0.10755422888354813,0.008569488626001693,0.370957942289071,Downregulated,2.067045093308063
C20orf96,-0.1206169987968331,0.4900312958510802,0.1129658460968448,0.5169060874177525,0.6170514561870056,0.7152701929229757,Not Significant,0.20967861845252542
C21orf140,-0.04063389645222247,0.5850155987719305,-0.1587656394445794,0.06509217820065716,0.7028029831687392,0.3322527714953205,Not Significant,0.15316640373483542
C21orf2,-0.10129917938670444,0.48541545556668897,0.28971123726518605,0.07767968915580212,0.6127155750389746,0.3403309727755005,Not Significant,0.2127410798973426
C21orf33,-0.16969567743267483,0.24833140381391833,0.2709404940506612,0.08730822280900971,0.3963916820181208,0.3489995759721592,Not Significant,0.4018754674348267
C21orf58,-0.15580613376521263,0.014601872358594609,0.08818631318004233,0.10311520642127561,0.04755488700831471,0.36507493717482215,Not Significant,1.322804845883551
C21orf59,-0.09950335051700096,0.2626562613338955,-0.022393259503816265,0.790228186147058,0.3963916820181208,0.9130990020821865,Not Significant,0.4018754674348267
C21orf62,0.006507055328622669,0.266569703380069,-1.60110670524022e-18,0.9999999999999998,0.3963916820181208,0.9999999999999998,Not Significant,0.4018754674348267
C21orf62-AS1,0.060960983153723385,0.266569703380069,-1.4999878432895145e-17,0.9999999999999998,0.3963916820181208,0.9999999999999998,Not Significant,0.4018754674348267
C21orf91,0.506090934812973,0.02550641435845768,-0.44400224265481203,0.04116187795793075,0.0726767905617995,0.3248847789841273,Upregulated,1.1386042595708876
C22orf23,1.1801160563304547,9.419335132536607e-05,0.30576397054449567,0.05489788554794734,0.0013782371165927563,0.3248847789841273,Upregulated,2.860676058503201
C22orf24,-0.0006074495306485518,0.991092179273606,0.026892575247471087,0.6248344054742563,0.9999999999999998,0.7970550184950868,Not Significant,9.643274665532873e-17
C22orf29,-0.006974176598921875,0.9173233347581143,0.21890267732032737,0.014534446460789505,0.9688095503364078,0.3061408905100695,Not Significant,0.013761588653238316
C22orf39,0.0013691924731707315,0.9818031117703068,0.09765400370663505,0.14087660310081787,0.9999999999999998,0.4052551828270448,Not Significant,9.643274665532873e-17
C22orf46,0.4431085405421568,0.004293719989325859,-0.2307562997689575,0.05933459769638175,0.019149509535423055,0.32835999753912926,Not Significant,1.71784234486962
C2CD2,0.6678203252397403,5.860997475191883e-07,0.0005365491565219836,0.9865088106105819,8.75466689147737e-05,0.9999999999999998,Upregulated,4.05776037384615
C2CD2L,0.8255120280788169,0.0005157703555854317,0.2608374607398891,0.076933248657993,0.004192639912736687,0.3403309727755005,Upregulated,2.377512435623341
C2CD3,0.222712073159516,0.015958378129890496,0.037843526712678856,0.5928537022805049,0.05069979781061268,0.7729015896547553,Not Significant,1.2949937726175575
C2CD4A,0.032725084966324126,0.16189881935632153,-0.0017276737585152236,0.9356458530890124,0.2932101600185286,0.9999999999999998,Not Significant,0.5328209850420473
C2CD4C,-0.45913642224465906,7.513933348375892e-05,-0.10324521713312804,0.075301269841897,0.001186786191207211,0.3396367676401245,Not Significant,2.92562751553804
C2CD4D,-0.018399477107754962,0.6463266724126158,0.02449256722646381,0.5441666807674419,0.7528540847297632,0.7361078095875775,Not Significant,0.12328918892197657
C2CD5,0.06118744210142555,0.763855378977252,-0.4226079437500767,0.07290504465281986,0.8504330948072766,0.33767025720263616,Not Significant,0.0703598474822738
C2orf15,0.3150539424142747,0.13880674415586017,-0.09969295377784744,0.6086660702974171,0.2608302749796459,0.7847990837048858,Not Significant,0.5836420007717853
C2orf16,-0.23844949832239373,0.06103146304295114,0.07110417296614109,0.5182743710258697,0.1394703404111618,0.7163874127919557,Not Significant,0.8555181390950368
C2orf27A,0.5049419336227868,0.07314753834991566,0.11060080039097185,0.6515004823791573,0.1598600163006282,0.8171680032035925,Not Significant,0.7962601470819398
C2orf27B,0.21719216598304072,0.09417889827112688,0.2873628934724608,0.039152369599696736,0.19464687815404788,0.3248847789841273,Not Significant,0.7107525573264656
C2orf42,0.30839444396991506,0.03848232141831342,0.08006443659086057,0.5185152604409067,0.0994407542725279,0.7164496572836884,Not Significant,1.0024355901673534
C2orf44,0.17919737160362748,0.060317975770009406,0.06256600448968615,0.4508269364730889,0.1382129512444841,0.6592280674842338,Not Significant,0.8594512594909385
C2orf47,-0.2666536569337618,0.040724490261280465,-0.049520680909849624,0.6464557387871467,0.1037964714187725,0.8131430800529467,Not Significant,0.9838174101619694
C2orf48,-0.04085176721399826,0.5521496404639905,0.029722154900654746,0.6630128469841083,0.6745586082483725,0.825606275281818,Not Significant,0.170980311176521
C2orf49,0.06137808846076018,0.5750324965675211,-0.2025822238014576,0.0982111752846644,0.6940767083890952,0.3603374916663013,Not Significant,0.1585925292726352
C2orf50,6.533763565460182e-18,0.9999999999999998,0.032149810568657185,0.266569703380069,0.9999999999999998,0.5026401889255694,Not Significant,9.643274665532873e-17
C2orf54,-0.11880823921996064,0.05022278020759574,-0.08208553627524555,0.14231368777043304,0.12129393394109833,0.40621976948846245,Not Significant,0.9161609181918193
C2orf61,0.011262209121516467,0.738704996960276,0.012442084650865996,0.7127872985417949,0.830558620575007,0.8610381643165745,Not Significant,0.08062970975828145
C2orf66,0.010260706089731425,0.8764455389460718,-0.14128942673521758,0.0668981054872497,0.9395808514930926,0.33320358826650837,Not Significant,0.027065842656060452
C2orf68,-0.06828587636309333,0.3508515558756975,0.11478382116943517,0.14001614237558868,0.48558412445075155,0.4039904155307646,Not Significant,0.31373552040096325
C2orf69,0.13695373916469944,0.5314557936783648,-0.4518772058476733,0.07104099694715857,0.6562242737441025,0.33644009683614506,Not Significant,0.18294770909452618
C2orf70,-0.07227776563756977,0.5908932906869133,0.11467104821706434,0.40253814073543176,0.7074782853275494,0.6243492648782408,Not Significant,0.1502868854250807
C2orf72,0.16767633767719128,0.0009452604538839884,-0.01765363098340544,0.5493884205520094,0.006411503339148979,0.7398258144526765,Not Significant,2.1930401272132674
C2orf74,-0.27518413038252854,0.42133277055725193,-0.519870953999681,0.15418253770265786,0.5551200384304954,0.4218302420381638,Not Significant,0.25561309545193023
C2orf76,0.20390223735290364,0.248303491388286,-0.20831176677438046,0.23934289397832345,0.3963916820181208,0.5026401889255694,Not Significant,0.4018754674348267
C2orf78,0.037769613523833484,0.06164239007445884,0.018009602432288052,0.31606709073805983,0.1404383799778092,0.5497772479189041,Not Significant,0.852514188967125
C2orf81,0.5300869945778713,0.009684322203033455,0.14037718904161414,0.36086057316043146,0.03494303671206982,0.5909356599678696,Upregulated,1.4566393555068577
C2orf82,-0.16888966087207155,0.7310886715413214,-0.3368711194067629,0.4995630000709206,0.824510696950991,0.6993570859508571,Not Significant,0.08380370557840362
C2orf83,0.03343227699580382,0.266569703380069,-8.226246768484157e-18,0.9999999999999998,0.3963916820181208,0.9999999999999998,Not Significant,0.4018754674348267
C2orf88,-0.024570542443988378,0.5925903250920224,-0.06939005317523501,0.16171909722818384,0.7090923811536205,0.4299555098344361,Not Significant,0.14929718087947041
C3,-0.2380007892790068,0.08293974029135447,0.06570360242149365,0.5870022678574252,0.17604361725993656,0.7690922256218715,Not Significant,0.7543797163423899
